"frequency";"r ngspice/ac.s_1_1_db";"i ngspice/ac.s_1_1_db"
7.27064e+09;-3.53326;0
7.28064e+09;-3.53039;0
7.29064e+09;-3.52716;0
7.30064e+09;-3.52432;0
7.31063e+09;-3.5215;0
7.32063e+09;-3.51868;0
7.33063e+09;-3.51553;0
7.34063e+09;-3.51239;0
7.35063e+09;-3.50998;0
7.36063e+09;-3.50652;0
7.37063e+09;-3.50378;0
7.38063e+09;-3.50071;0
7.39063e+09;-3.498;0
7.40063e+09;-3.49531;0
7.41063e+09;-3.49228;0
7.42063e+09;-3.48961;0
7.43063e+09;-3.48661;0
7.44063e+09;-3.48432;0
7.45063e+09;-3.48101;0
7.46063e+09;-3.47839;0
7.47063e+09;-3.47579;0
7.48063e+09;-3.47287;0
7.49063e+09;-3.47029;0
7.50063e+09;-3.4674;0
7.51062e+09;-3.46485;0
7.52062e+09;-3.46198;0
7.53062e+09;-3.45945;0
7.54062e+09;-3.45693;0
7.55062e+09;-3.4541;0
7.56062e+09;-3.45161;0
7.57062e+09;-3.44881;0
7.58062e+09;-3.44666;0
7.59062e+09;-3.44356;0
7.60062e+09;-3.44143;0
7.61062e+09;-3.43867;0
7.62062e+09;-3.43593;0
7.63062e+09;-3.43351;0
7.64062e+09;-3.43079;0
7.65062e+09;-3.42839;0
7.66062e+09;-3.42569;0
7.67062e+09;-3.42332;0
7.68062e+09;-3.42095;0
7.69062e+09;-3.41828;0
7.70062e+09;-3.41593;0
7.71061e+09;-3.41329;0
7.72061e+09;-3.41096;0
7.73061e+09;-3.40833;0
7.74061e+09;-3.40602;0
7.75061e+09;-3.40371;0
7.76061e+09;-3.40111;0
7.77061e+09;-3.39882;0
7.78061e+09;-3.39625;0
7.79061e+09;-3.39397;0
7.80061e+09;-3.39171;0
7.81061e+09;-3.38915;0
7.82061e+09;-3.3869;0
7.83061e+09;-3.38437;0
7.84061e+09;-3.38213;0
7.85061e+09;-3.37961;0
7.86061e+09;-3.37739;0
7.87061e+09;-3.37517;0
7.88061e+09;-3.37268;0
7.89061e+09;-3.37047;0
7.90061e+09;-3.36799;0
7.9106e+09;-3.3658;0
7.9206e+09;-3.36333;0
7.9306e+09;-3.36115;0
7.9406e+09;-3.3587;0
7.9506e+09;-3.35681;0
7.9606e+09;-3.35436;0
7.9706e+09;-3.35193;0
7.9806e+09;-3.34977;0
7.9906e+09;-3.34735;0
8.0006e+09;-3.3452;0
8.0106e+09;-3.34279;0
8.0206e+09;-3.34066;0
8.0306e+09;-3.33852;0
8.0406e+09;-3.33639;0
8.0506e+09;-3.334;0
8.0606e+09;-3.33161;0
8.0706e+09;-3.32976;0
8.0806e+09;-3.32738;0
8.0906e+09;-3.32527;0
8.1006e+09;-3.32316;0
8.11059e+09;-3.32053;0
8.12059e+09;-3.31843;0
8.13059e+09;-3.31607;0
8.14059e+09;-3.31397;0
8.15059e+09;-3.31162;0
8.16059e+09;-3.30978;0
8.17059e+09;-3.30768;0
8.18059e+09;-3.30534;0
8.19059e+09;-3.303;0
8.20059e+09;-3.30066;0
8.21059e+09;-3.29857;0
8.22059e+09;-3.29649;0
8.23059e+09;-3.29415;0
8.24059e+09;-3.29207;0
8.25059e+09;-3.28974;0
8.26059e+09;-3.28766;0
8.27059e+09;-3.28558;0
8.28059e+09;-3.28325;0
8.29059e+09;-3.28093;0
8.30059e+09;-3.27885;0
8.31058e+09;-3.27677;0
8.32058e+09;-3.27445;0
8.33058e+09;-3.27237;0
8.34058e+09;-3.27004;0
8.35058e+09;-3.26796;0
8.36058e+09;-3.26588;0
