"frequency";"r ngspice/ac.s_1_2_db";"i ngspice/ac.s_1_2_db"
6.46001e+09;-22.9977;0
6.47001e+09;-23.0113;0
6.48001e+09;-23.025;0
6.49001e+09;-23.0385;0
6.50001e+09;-23.052;0
6.51001e+09;-23.0654;0
6.52001e+09;-23.0789;0
6.53001e+09;-23.0922;0
6.54001e+09;-23.1054;0
6.55001e+09;-23.1186;0
6.56001e+09;-23.1317;0
6.57001e+09;-23.1448;0
6.58001e+09;-23.1578;0
6.59001e+09;-23.1707;0
6.60001e+09;-23.1836;0
6.61001e+09;-23.1963;0
6.62001e+09;-23.209;0
6.63001e+09;-23.2217;0
6.64001e+09;-23.2343;0
6.65001e+09;-23.2467;0
6.66001e+09;-23.2592;0
6.67001e+09;-23.2715;0
6.68001e+09;-23.2837;0
6.69001e+09;-23.2959;0
6.70001e+09;-23.308;0
6.71001e+09;-23.32;0
6.72001e+09;-23.332;0
6.73001e+09;-23.3438;0
6.74001e+09;-23.3555;0
6.75001e+09;-23.3672;0
6.76001e+09;-23.3788;0
6.77001e+09;-23.3903;0
6.78001e+09;-23.4017;0
6.79001e+09;-23.413;0
6.80001e+09;-23.4242;0
6.81001e+09;-23.4353;0
6.82001e+09;-23.4463;0
6.83001e+09;-23.4572;0
6.84001e+09;-23.468;0
6.85001e+09;-23.4787;0
6.86001e+09;-23.4893;0
6.87001e+09;-23.4998;0
6.88001e+09;-23.5102;0
6.89001e+09;-23.5205;0
6.90001e+09;-23.5306;0
6.91001e+09;-23.5407;0
6.92001e+09;-23.5506;0
6.93001e+09;-23.5604;0
6.94001e+09;-23.5701;0
6.95001e+09;-23.5797;0
6.96001e+09;-23.5891;0
6.97001e+09;-23.5984;0
6.98001e+09;-23.6076;0
6.99001e+09;-23.6167;0
7.00001e+09;-23.6257;0
7.01001e+09;-23.6345;0
7.02001e+09;-23.6431;0
7.03001e+09;-23.6517;0
7.04001e+09;-23.6601;0
7.05001e+09;-23.6683;0
7.06001e+09;-23.6764;0
7.07001e+09;-23.6844;0
7.08001e+09;-23.6922;0
7.09001e+09;-23.6999;0
7.10001e+09;-23.7074;0
7.11001e+09;-23.7148;0
7.12001e+09;-23.722;0
7.13001e+09;-23.7291;0
7.14001e+09;-23.7359;0
7.15001e+09;-23.7427;0
7.16001e+09;-23.7492;0
7.17001e+09;-23.7556;0
7.18001e+09;-23.7619;0
7.19001e+09;-23.7679;0
7.20001e+09;-23.7738;0
7.21001e+09;-23.7795;0
7.22001e+09;-23.7851;0
7.23001e+09;-23.7904;0
7.24001e+09;-23.7956;0
7.25001e+09;-23.8006;0
7.26001e+09;-23.8054;0
7.27001e+09;-23.81;0
7.28001e+09;-23.8144;0
7.29001e+09;-23.8187;0
7.30001e+09;-23.8227;0
7.31001e+09;-23.8265;0
7.32001e+09;-23.8301;0
7.33001e+09;-23.8335;0
7.34001e+09;-23.8368;0
7.35001e+09;-23.8398;0
7.36001e+09;-23.8426;0
7.37001e+09;-23.8452;0
7.38001e+09;-23.8475;0
7.39001e+09;-23.8497;0
7.40001e+09;-23.8516;0
7.41001e+09;-23.8533;0
7.42001e+09;-23.8548;0
7.43001e+09;-23.8561;0
7.44001e+09;-23.8571;0
7.45001e+09;-23.8579;0
7.46001e+09;-23.8585;0
7.47001e+09;-23.8588;0
7.48001e+09;-23.8589;0
7.49001e+09;-23.8588;0
7.50001e+09;-23.8584;0
