"frequency";"r ngspice/ac.s_1_2_db";"i ngspice/ac.s_1_2_db"
4.69077e+09;-68.1797;0
4.70077e+09;-68.203;0
4.71076e+09;-68.2262;0
4.72076e+09;-68.2492;0
4.73076e+09;-68.2721;0
4.74076e+09;-68.2946;0
4.75076e+09;-68.3173;0
4.76076e+09;-68.3398;0
4.77076e+09;-68.3619;0
4.78076e+09;-68.3844;0
4.79076e+09;-68.4066;0
4.80076e+09;-68.4286;0
4.81076e+09;-68.4502;0
4.82076e+09;-68.4717;0
4.83076e+09;-68.4934;0
4.84076e+09;-68.5149;0
4.85076e+09;-68.5363;0
4.86076e+09;-68.5576;0
4.87076e+09;-68.5791;0
4.88076e+09;-68.5999;0
4.89076e+09;-68.6208;0
4.90076e+09;-68.6414;0
4.91075e+09;-68.6622;0
4.92075e+09;-68.683;0
4.93075e+09;-68.7035;0
4.94075e+09;-68.7237;0
4.95075e+09;-68.744;0
4.96075e+09;-68.7641;0
4.97075e+09;-68.7842;0
4.98075e+09;-68.8042;0
4.99075e+09;-68.824;0
5.00075e+09;-68.8438;0
5.01075e+09;-68.8632;0
5.02075e+09;-68.8827;0
5.03075e+09;-68.9019;0
5.04075e+09;-68.9215;0
5.05075e+09;-68.9408;0
5.06075e+09;-68.9599;0
5.07075e+09;-68.979;0
5.08075e+09;-68.9977;0
5.09075e+09;-69.0165;0
5.10075e+09;-69.0355;0
5.11074e+09;-69.0539;0
5.12074e+09;-69.0725;0
5.13074e+09;-69.0912;0
5.14074e+09;-69.1096;0
5.15074e+09;-69.1276;0
5.16074e+09;-69.1456;0
5.17074e+09;-69.1639;0
5.18074e+09;-69.1819;0
5.19074e+09;-69.1996;0
5.20074e+09;-69.2174;0
5.21074e+09;-69.2354;0
5.22074e+09;-69.2528;0
5.23074e+09;-69.2703;0
5.24074e+09;-69.2878;0
5.25074e+09;-69.3049;0
5.26074e+09;-69.3225;0
5.27074e+09;-69.3397;0
5.28074e+09;-69.3568;0
5.29074e+09;-69.3734;0
5.30074e+09;-69.3906;0
5.31073e+09;-69.4072;0
5.32073e+09;-69.4242;0
5.33073e+09;-69.4409;0
5.34073e+09;-69.4576;0
5.35073e+09;-69.4739;0
5.36073e+09;-69.4903;0
5.37073e+09;-69.5067;0
5.38073e+09;-69.5228;0
5.39073e+09;-69.5392;0
5.40073e+09;-69.5554;0
5.41073e+09;-69.5715;0
5.42073e+09;-69.5875;0
5.43073e+09;-69.6031;0
5.44073e+09;-69.619;0
5.45073e+09;-69.6347;0
5.46073e+09;-69.6504;0
5.47073e+09;-69.6658;0
5.48073e+09;-69.6811;0
5.49073e+09;-69.6968;0
5.50073e+09;-69.712;0
5.51072e+09;-69.7275;0
5.52072e+09;-69.7425;0
5.53072e+09;-69.7575;0
5.54072e+09;-69.7728;0
5.55072e+09;-69.7876;0
5.56072e+09;-69.8028;0
5.57072e+09;-69.8175;0
5.58072e+09;-69.8325;0
5.59072e+09;-69.8471;0
5.60072e+09;-69.8615;0
5.61072e+09;-69.8764;0
5.62072e+09;-69.8907;0
5.63072e+09;-69.9054;0
5.64072e+09;-69.9196;0
5.65072e+09;-69.9342;0
5.66072e+09;-69.9482;0
5.67072e+09;-69.9622;0
5.68072e+09;-69.9766;0
5.69072e+09;-69.9904;0
5.70072e+09;-70.0042;0
5.71071e+09;-70.0184;0
5.72071e+09;-70.0325;0
5.73071e+09;-70.0461;0
5.74071e+09;-70.0597;0
5.75071e+09;-70.0736;0
5.76071e+09;-70.087;0
5.77071e+09;-70.1008;0
5.78071e+09;-70.1141;0
5.79071e+09;-70.1278;0
5.80071e+09;-70.1405;0
5.81071e+09;-70.1541;0
5.82071e+09;-70.1676;0
5.83071e+09;-70.1806;0
5.84071e+09;-70.1939;0
5.85071e+09;-70.2068;0
5.86071e+09;-70.2201;0
5.87071e+09;-70.2328;0
5.88071e+09;-70.2455;0
5.89071e+09;-70.2586;0
5.90071e+09;-70.2712;0
5.9107e+09;-70.2842;0
5.9207e+09;-70.2967;0
5.9307e+09;-70.3095;0
5.9407e+09;-70.3219;0
5.9507e+09;-70.3342;0
5.9607e+09;-70.3469;0
5.9707e+09;-70.3591;0
5.9807e+09;-70.3716;0
5.9907e+09;-70.3837;0
6.0007e+09;-70.3962;0
6.0107e+09;-70.4082;0
6.0207e+09;-70.4201;0
6.0307e+09;-70.4324;0
6.0407e+09;-70.4442;0
6.0507e+09;-70.456;0
6.0607e+09;-70.4682;0
6.0707e+09;-70.4803;0
6.0807e+09;-70.4919;0
6.0907e+09;-70.5035;0
6.1007e+09;-70.5154;0
6.11069e+09;-70.5269;0
6.12069e+09;-70.5387;0
6.13069e+09;-70.5501;0
6.14069e+09;-70.5618;0
6.15069e+09;-70.5727;0
6.16069e+09;-70.5843;0
6.17069e+09;-70.5959;0
6.18069e+09;-70.607;0
6.19069e+09;-70.6185;0
6.20069e+09;-70.6295;0
6.21069e+09;-70.6409;0
6.22069e+09;-70.6519;0
6.23069e+09;-70.6628;0
6.24069e+09;-70.674;0
6.25069e+09;-70.6848;0
6.26069e+09;-70.696;0
6.27069e+09;-70.7067;0
6.28069e+09;-70.7177;0
6.29069e+09;-70.7284;0
6.30069e+09;-70.7389;0
6.31068e+09;-70.7498;0
6.32068e+09;-70.7603;0
6.33068e+09;-70.7712;0
6.34068e+09;-70.7816;0
6.35068e+09;-70.7923;0
6.36068e+09;-70.8026;0
6.37068e+09;-70.8129;0
6.38068e+09;-70.8235;0
6.39068e+09;-70.8337;0
6.40068e+09;-70.8442;0
6.41068e+09;-70.8543;0
6.42068e+09;-70.8651;0
6.43068e+09;-70.8747;0
6.44068e+09;-70.8851;0
6.45068e+09;-70.8954;0
6.46068e+09;-70.9053;0
6.47068e+09;-70.9155;0
6.48068e+09;-70.9253;0
6.49068e+09;-70.9351;0
6.50068e+09;-70.9452;0
6.51067e+09;-70.9549;0
6.52067e+09;-70.9649;0
6.53067e+09;-70.9745;0
6.54067e+09;-70.9845;0
6.55067e+09;-70.994;0
6.56067e+09;-71.0039;0
6.57067e+09;-71.0133;0
6.58067e+09;-71.0228;0
6.59067e+09;-71.0325;0
6.60067e+09;-71.0419;0
6.61067e+09;-71.0515;0
6.62067e+09;-71.0608;0
6.63067e+09;-71.07;0
6.64067e+09;-71.0792;0
6.65067e+09;-71.0888;0
6.66067e+09;-71.0982;0
6.67067e+09;-71.1073;0
6.68067e+09;-71.1167;0
6.69067e+09;-71.1258;0
6.70067e+09;-71.1351;0
6.71066e+09;-71.144;0
6.72066e+09;-71.153;0
6.73066e+09;-71.1622;0
6.74066e+09;-71.171;0
6.75066e+09;-71.1802;0
6.76066e+09;-71.189;0
6.77066e+09;-71.1981;0
6.78066e+09;-71.2068;0
6.79066e+09;-71.2155;0
6.80066e+09;-71.2244;0
6.81066e+09;-71.2331;0
6.82066e+09;-71.242;0
6.83066e+09;-71.2505;0
6.84066e+09;-71.2594;0
6.85066e+09;-71.2679;0
6.86066e+09;-71.2763;0
6.87066e+09;-71.2851;0
6.88066e+09;-71.2935;0
6.89066e+09;-71.3022;0
6.90066e+09;-71.3105;0
6.91065e+09;-71.3191;0
6.92065e+09;-71.3274;0
6.93065e+09;-71.3353;0
6.94065e+09;-71.3441;0
6.95065e+09;-71.3523;0
6.96065e+09;-71.3608;0
6.97065e+09;-71.3689;0
6.98065e+09;-71.3773;0
6.99065e+09;-71.3851;0
7.00065e+09;-71.3934;0
7.01065e+09;-71.4017;0
7.02065e+09;-71.4097;0
7.03065e+09;-71.418;0
7.04065e+09;-71.4259;0
7.05065e+09;-71.4341;0
7.06065e+09;-71.442;0
7.07065e+09;-71.4498;0
7.08065e+09;-71.4579;0
7.09065e+09;-71.4657;0
7.10065e+09;-71.4738;0
7.11064e+09;-71.4815;0
7.12064e+09;-71.4892;0
7.13064e+09;-71.4972;0
7.14064e+09;-71.5045;0
7.15064e+09;-71.5128;0
7.16064e+09;-71.5204;0
7.17064e+09;-71.5283;0
7.18064e+09;-71.5358;0
7.19064e+09;-71.543;0
7.20064e+09;-71.5511;0
7.21064e+09;-71.5586;0
7.22064e+09;-71.5664;0
7.23064e+09;-71.5738;0
7.24064e+09;-71.5815;0
7.25064e+09;-71.5889;0
7.26064e+09;-71.5962;0
7.27064e+09;-71.6039;0
7.28064e+09;-71.6112;0
7.29064e+09;-71.6188;0
7.30064e+09;-71.626;0
7.31063e+09;-71.6333;0
7.32063e+09;-71.6405;0
7.33063e+09;-71.648;0
7.34063e+09;-71.6554;0
7.35063e+09;-71.6623;0
7.36063e+09;-71.67;0
7.37063e+09;-71.6771;0
7.38063e+09;-71.6845;0
7.39063e+09;-71.6916;0
7.40063e+09;-71.6986;0
7.41063e+09;-71.7059;0
7.42063e+09;-71.7129;0
7.43063e+09;-71.7202;0
7.44063e+09;-71.7269;0
7.45063e+09;-71.7344;0
7.46063e+09;-71.7413;0
7.47063e+09;-71.7482;0
7.48063e+09;-71.7554;0
7.49063e+09;-71.7623;0
7.50063e+09;-71.7694;0
7.51062e+09;-71.7762;0
7.52062e+09;-71.7833;0
7.53062e+09;-71.7901;0
7.54062e+09;-71.7969;0
7.55062e+09;-71.8039;0
7.56062e+09;-71.8107;0
7.57062e+09;-71.8177;0
7.58062e+09;-71.8241;0
7.59062e+09;-71.8313;0
7.60062e+09;-71.8378;0
7.61062e+09;-71.8447;0
7.62062e+09;-71.8516;0
7.63062e+09;-71.8582;0
7.64062e+09;-71.8651;0
7.65062e+09;-71.8717;0
7.66062e+09;-71.8785;0
7.67062e+09;-71.8851;0
7.68062e+09;-71.8917;0
7.69062e+09;-71.8984;0
7.70062e+09;-71.905;0
7.71061e+09;-71.9117;0
7.72061e+09;-71.9182;0
7.73061e+09;-71.925;0
7.74061e+09;-71.9314;0
7.75061e+09;-71.9379;0
7.76061e+09;-71.9446;0
7.77061e+09;-71.951;0
7.78061e+09;-71.9576;0
7.79061e+09;-71.964;0
7.80061e+09;-71.9704;0
7.81061e+09;-71.9771;0
7.82061e+09;-71.9834;0
7.83061e+09;-71.99;0
7.84061e+09;-71.9963;0
7.85061e+09;-72.0029;0
7.86061e+09;-72.0092;0
7.87061e+09;-72.0155;0
7.88061e+09;-72.0221;0
7.89061e+09;-72.0283;0
7.90061e+09;-72.0349;0
7.9106e+09;-72.0411;0
7.9206e+09;-72.0476;0
7.9306e+09;-72.0538;0
7.9406e+09;-72.0603;0
7.9506e+09;-72.0663;0
7.9606e+09;-72.0727;0
7.9706e+09;-72.0792;0
7.9806e+09;-72.0854;0
7.9906e+09;-72.0918;0
8.0006e+09;-72.098;0
8.0106e+09;-72.1044;0
8.0206e+09;-72.1105;0
8.0306e+09;-72.1167;0
8.0406e+09;-72.1228;0
8.0506e+09;-72.1292;0
8.0606e+09;-72.1355;0
8.0706e+09;-72.1414;0
8.0806e+09;-72.1478;0
8.0906e+09;-72.1539;0
8.1006e+09;-72.16;0
8.11059e+09;-72.1665;0
8.12059e+09;-72.1726;0
8.13059e+09;-72.1789;0
8.14059e+09;-72.185;0
8.15059e+09;-72.1913;0
8.16059e+09;-72.1971;0
8.17059e+09;-72.2032;0
8.18059e+09;-72.2095;0
8.19059e+09;-72.2157;0
